Customer_ID,Age,Gender,City,Unique_Categories,Total_Spend,Avg_Order_Value,Total_Quantity,Total_Discount,Total_Orders,Avg_Session_Time,Avg_Pages_Viewed,Avg_Delivery_Time,Avg_Rating,Returning_Customer,Recency_Days,Cluster,Segment_At Risk Customers,Segment_Low Value Customers,Segment_Regular Customers,Segment_VIP Customers
4286,29,0,349,1,986.9,986.9,1,0.0,1,13.0,9.0,5.0,2.0,1,133,1,0,0,1,0
4287,37,0,378,1,1478.97,1478.97,2,21.9,1,24.0,10.0,6.0,4.0,1,423,1,0,0,1,0
4288,53,0,600,1,4099.0,4099.0,5,0.0,1,11.0,12.0,4.0,3.0,0,7,2,1,0,0,0
4289,42,0,735,1,157.01,157.01,1,0.0,1,24.0,13.0,11.0,5.0,0,267,1,0,0,1,0
4290,41,0,496,1,149.48,149.48,1,21.9,1,12.0,4.0,2.0,5.0,0,446,1,0,0,1,0
4291,29,0,317,1,88.06,88.06,1,21.9,1,15.0,12.0,3.0,5.0,0,202,1,0,0,1,0
4292,18,0,317,1,3336.76,3336.76,4,0.0,1,14.0,7.0,2.0,4.0,1,381,2,1,0,0,0
4293,32,0,1284,1,949.88,949.88,3,21.9,1,5.0,12.0,4.0,4.0,0,351,3,0,1,0,0
4294,49,0,600,1,18.5,18.5,1,3.72,1,8.0,16.0,4.0,3.0,0,33,1,0,0,1,0
4295,18,0,600,1,137.89,137.89,1,21.9,1,17.0,8.0,3.0,4.0,1,254,1,0,0,1,0
4296,22,0,210,1,1818.9,1818.9,3,0.0,1,23.0,9.0,4.0,4.0,0,163,2,1,0,0,0
4297,36,0,374,1,72.95,72.95,1,21.9,1,7.0,5.0,6.0,4.0,0,192,1,0,0,1,0
4298,23,0,600,1,105.18,105.18,1,9.89,1,21.0,13.0,4.0,5.0,0,116,1,0,0,1,0
4299,25,0,1284,1,89.72,89.72,4,0.0,1,14.0,9.0,3.0,5.0,0,197,3,0,1,0,0
4300,29,0,496,1,308.14,308.14,2,0.0,1,12.0,12.0,5.0,5.0,1,241,1,0,0,1,0
4301,18,0,1284,1,39.94,39.94,1,0.0,1,7.0,10.0,6.0,4.0,0,100,3,0,1,0,0
4302,23,0,349,1,20.96,20.96,1,0.0,1,14.0,7.0,3.0,4.0,0,199,1,0,0,1,0
4303,43,0,378,1,68.45,68.45,1,0.0,1,17.0,8.0,7.0,5.0,0,238,1,0,0,1,0
4304,19,0,600,1,89.9,89.9,1,0.0,1,24.0,5.0,2.0,3.0,0,87,1,0,0,1,0
4305,18,0,600,1,161.34,161.34,2,0.0,1,5.0,4.0,5.0,4.0,1,20,1,0,0,1,0
4306,27,0,317,1,38.62,38.62,1,0.0,1,15.0,10.0,4.0,4.0,1,223,1,0,0,1,0
4307,43,0,735,1,550.74,550.74,2,0.0,1,17.0,8.0,2.0,3.0,0,200,1,0,0,1,0
4308,32,0,1284,1,221.79,221.79,3,7.65,1,18.0,7.0,15.0,4.0,1,365,3,0,1,0,0
4309,29,0,257,1,258.6,258.6,5,12.55,1,14.0,10.0,6.0,4.0,1,408,2,1,0,0,0
4310,35,0,349,1,274.54,274.54,2,0.0,1,11.0,12.0,4.0,2.0,0,161,1,0,0,1,0
4311,18,0,349,1,498.6,498.6,1,0.0,1,1.0,5.0,1.0,5.0,1,435,1,0,0,1,0
4312,40,0,1284,1,238.05,238.05,5,0.0,1,25.0,9.0,8.0,4.0,0,43,2,1,0,0,0
4313,39,0,1284,1,1083.16,1083.16,4,0.0,1,3.0,10.0,4.0,4.0,0,61,3,0,1,0,0
4314,30,0,1284,1,470.5,470.5,2,0.0,1,11.0,7.0,8.0,4.0,1,338,3,0,1,0,0
4315,47,0,1284,1,762.08,762.08,5,14.37,1,16.0,8.0,4.0,5.0,1,301,2,1,0,0,0
4316,21,0,378,1,837.15,837.15,5,0.0,1,20.0,9.0,8.0,1.0,1,434,2,1,0,0,0
4317,48,0,1284,1,263.67,263.67,1,0.0,1,48.0,8.0,3.0,4.0,0,310,3,0,1,0,0
4318,36,0,378,1,166.56,166.56,2,0.0,1,21.0,10.0,12.0,4.0,0,335,1,0,0,1,0
4319,30,0,735,1,127.5,127.5,2,0.0,1,33.0,8.0,5.0,5.0,1,175,1,0,0,1,0
4320,34,0,735,1,658.2,658.2,2,0.0,1,18.0,13.0,6.0,4.0,1,303,1,0,0,1,0
4321,33,0,210,1,92.65,92.65,1,0.0,1,9.0,10.0,9.0,3.0,0,364,1,0,0,1,0
4322,49,0,1284,1,66.83,66.83,1,0.0,1,20.0,11.0,6.0,4.0,0,51,3,0,1,0,0
4323,22,0,735,1,1174.44,1174.44,2,0.0,1,10.0,8.0,8.0,4.0,0,216,1,0,0,1,0
4324,25,0,735,1,207.6,207.6,3,6.54,1,11.0,15.0,2.0,1.0,0,161,2,1,0,0,0
4325,47,0,1284,1,732.98,732.98,1,0.0,1,18.0,8.0,6.0,5.0,1,70,3,0,1,0,0
4326,27,0,600,1,128.54,128.54,2,0.0,1,12.0,12.0,11.0,2.0,1,55,1,0,0,1,0
4327,45,0,735,1,65.29,65.29,2,7.83,1,27.0,5.0,6.0,1.0,0,58,1,0,0,1,0
4328,55,0,374,1,272.11,272.11,1,21.9,1,21.0,8.0,12.0,1.0,1,197,1,0,0,1,0
4329,30,0,349,1,83.32,83.32,1,21.9,1,11.0,6.0,5.0,5.0,1,169,1,0,0,1,0
4330,43,0,496,1,1266.88,1266.88,2,0.0,1,15.0,7.0,6.0,4.0,1,189,1,0,0,1,0
4331,21,0,1284,1,69.66,69.66,2,0.0,1,7.0,11.0,3.0,2.0,1,393,3,0,1,0,0
4332,44,0,496,1,2211.0,2211.0,5,0.0,1,8.0,6.0,3.0,5.0,1,157,2,1,0,0,0
4333,37,0,1284,1,198.54,198.54,3,0.0,1,23.0,5.0,6.0,3.0,1,392,3,0,1,0,0
4334,40,0,496,1,102.81,102.81,1,0.0,1,13.0,6.0,5.0,4.0,1,313,1,0,0,1,0
4335,27,0,374,1,750.96,750.96,2,0.0,1,7.0,12.0,1.0,3.0,1,54,1,0,0,1,0
4336,18,0,1284,1,6876.09,6876.09,3,21.9,1,17.0,11.0,10.0,5.0,1,172,0,0,0,0,1
4337,41,0,349,1,23.56,23.56,1,5.97,1,5.0,7.0,3.0,5.0,1,29,1,0,0,1,0
4338,18,0,257,1,11804.41,11804.41,5,21.9,1,6.0,12.0,6.0,5.0,1,263,0,0,0,0,1
4339,31,0,349,1,2833.09,2833.09,1,0.0,1,10.0,6.0,6.0,1.0,1,173,1,0,0,1,0
4340,46,0,735,1,64.44,64.44,1,0.0,1,15.0,11.0,9.0,4.0,1,29,1,0,0,1,0
4341,37,0,496,1,507.3,507.3,5,0.0,1,10.0,11.0,13.0,4.0,1,63,2,1,0,0,0
4342,58,0,257,1,118.26,118.26,3,0.0,1,11.0,7.0,13.0,4.0,1,429,1,0,0,1,0
4343,47,0,735,1,51.03,51.03,1,0.0,1,14.0,10.0,6.0,4.0,0,61,1,0,0,1,0
4344,27,0,349,1,16.94,16.94,1,6.45,1,18.0,7.0,10.0,5.0,1,82,1,0,0,1,0
4345,35,0,1284,1,1689.2,1689.2,1,21.9,1,29.0,7.0,7.0,1.0,0,225,3,0,1,0,0
4346,34,0,1284,1,132.19,132.19,3,2.51,1,3.0,8.0,6.0,4.0,1,171,3,0,1,0,0
4347,18,0,378,1,1067.24,1067.24,2,0.0,1,11.0,6.0,4.0,4.0,1,339,1,0,0,1,0
4348,23,0,378,1,421.5,421.5,5,0.0,1,9.0,6.0,4.0,5.0,0,233,2,1,0,0,0
4349,28,0,349,1,73.85,73.85,1,0.0,1,26.0,14.0,9.0,3.0,0,398,1,0,0,1,0
4350,18,0,257,1,7627.66,7627.66,2,0.0,1,18.0,8.0,3.0,3.0,0,74,0,0,0,0,1
4351,35,0,1284,1,304.91,304.91,1,0.0,1,28.0,8.0,6.0,4.0,1,26,3,0,1,0,0
4352,32,0,1284,1,80.28,80.28,1,0.0,1,26.0,9.0,10.0,5.0,1,116,3,0,1,0,0
4353,18,0,317,1,319.45,319.45,1,0.0,1,9.0,12.0,3.0,5.0,1,66,1,0,0,1,0
4354,39,0,1284,1,3127.58,3127.58,2,0.0,1,34.0,9.0,6.0,3.0,1,324,3,0,1,0,0
4355,43,0,374,1,265.39,265.39,1,21.9,1,14.0,11.0,5.0,2.0,1,298,1,0,0,1,0
4356,37,0,496,1,1251.34,1251.34,2,0.0,1,12.0,7.0,5.0,4.0,0,3,1,0,0,1,0
4357,31,0,1284,1,1397.66,1397.66,1,0.0,1,3.0,13.0,7.0,4.0,0,434,3,0,1,0,0
4358,42,0,735,1,3595.6,3595.6,4,0.0,1,17.0,13.0,5.0,5.0,1,220,2,1,0,0,0
4359,43,0,496,1,549.65,549.65,5,0.0,1,13.0,8.0,11.0,4.0,0,316,2,1,0,0,0
4360,38,0,317,1,122.52,122.52,4,0.0,1,21.0,4.0,2.0,4.0,0,272,2,1,0,0,0
4361,25,0,378,1,114.76,114.76,4,1.96,1,6.0,15.0,8.0,5.0,1,9,2,1,0,0,0
4362,38,0,374,1,83.88,83.88,1,0.0,1,10.0,11.0,5.0,2.0,0,32,1,0,0,1,0
4363,49,0,600,1,176.39,176.39,1,0.0,1,9.0,10.0,3.0,5.0,1,406,1,0,0,1,0
4364,27,0,735,1,1672.96,1672.96,2,0.0,1,32.0,12.0,5.0,4.0,0,226,1,0,0,1,0
4365,60,0,1284,1,76.04,76.04,2,0.0,1,12.0,9.0,16.0,5.0,1,7,3,0,1,0,0
4366,28,0,600,1,1298.62,1298.62,2,0.0,1,6.0,10.0,4.0,3.0,0,390,1,0,0,1,0
4367,35,0,1284,1,231.22,231.22,5,14.63,1,2.0,10.0,4.0,4.0,0,53,2,1,0,0,0
4368,26,0,1284,1,15726.0,15726.0,3,0.0,1,18.0,7.0,6.0,5.0,0,35,0,0,0,0,1
4369,37,0,600,1,1156.32,1156.32,2,0.0,1,19.0,7.0,8.0,4.0,0,329,1,0,0,1,0
4370,18,0,600,1,750.36,750.36,3,0.0,1,7.0,14.0,10.0,5.0,0,343,2,1,0,0,0
4371,28,0,1284,1,597.16,597.16,4,0.0,1,12.0,4.0,10.0,5.0,1,35,3,0,1,0,0
4372,21,0,496,1,250.17,250.17,1,21.9,1,26.0,14.0,5.0,5.0,0,73,1,0,0,1,0
4373,36,0,496,1,653.63,653.63,3,17.68,1,14.0,9.0,7.0,4.0,0,149,2,1,0,0,0
4374,46,0,1284,1,598.59,598.59,1,0.0,1,14.0,9.0,2.0,2.0,0,98,3,0,1,0,0
4375,42,0,257,1,8366.48,8366.48,2,0.0,1,9.0,11.0,5.0,5.0,1,271,0,0,0,0,1
4376,18,0,1284,1,479.19,479.19,1,0.0,1,17.0,7.0,9.0,5.0,1,10,3,0,1,0,0
4377,59,0,317,1,840.74,840.74,2,21.9,1,18.0,11.0,2.0,4.0,0,87,1,0,0,1,0
4378,38,0,1284,1,4623.05,4623.05,5,0.0,1,8.0,8.0,8.0,4.0,0,138,2,1,0,0,0
4379,25,0,317,1,1179.21,1179.21,1,21.9,1,10.0,10.0,3.0,5.0,1,127,1,0,0,1,0
4380,36,0,1284,1,30.25,30.25,1,0.0,1,20.0,4.0,2.0,3.0,0,231,3,0,1,0,0
4381,37,0,378,1,68.28,68.28,1,0.0,1,14.0,6.0,4.0,4.0,1,366,1,0,0,1,0
4382,26,0,735,1,3124.43,3124.43,5,21.9,1,14.0,5.0,7.0,1.0,0,135,2,1,0,0,0
4383,37,0,378,1,2486.46,2486.46,1,0.0,1,7.0,10.0,8.0,3.0,0,379,1,0,0,1,0
4384,27,0,600,1,112.2,112.2,3,0.0,1,11.0,9.0,3.0,4.0,1,49,2,1,0,0,0
4385,30,0,1284,1,3138.15,3138.15,5,0.0,1,10.0,9.0,20.0,5.0,0,345,2,1,0,0,0
4386,26,0,378,1,137.84,137.84,1,21.9,1,23.0,4.0,7.0,5.0,1,34,1,0,0,1,0
4387,18,0,1284,1,549.52,549.52,2,21.9,1,8.0,8.0,4.0,5.0,1,345,3,0,1,0,0
4388,36,0,257,1,2456.54,2456.54,1,0.0,1,16.0,6.0,5.0,1.0,0,38,1,0,0,1,0
4389,42,0,1284,1,776.25,776.25,3,21.9,1,27.0,9.0,12.0,4.0,1,420,3,0,1,0,0
4390,41,0,600,1,355.64,355.64,4,0.0,1,15.0,10.0,9.0,3.0,0,159,2,1,0,0,0
4391,44,0,378,1,11748.89,11748.89,4,21.9,1,16.0,8.0,5.0,1.0,0,271,0,0,0,0,1
4392,38,0,735,1,202.4,202.4,1,0.0,1,15.0,13.0,5.0,3.0,0,178,1,0,0,1,0
4393,28,0,1284,1,162.62,162.62,1,0.0,1,14.0,5.0,2.0,3.0,1,307,3,0,1,0,0
4394,45,0,378,1,663.22,663.22,2,0.0,1,17.0,7.0,12.0,4.0,1,145,1,0,0,1,0
4395,18,0,349,1,30.28,30.28,1,0.0,1,7.0,3.0,3.0,3.0,1,175,1,0,0,1,0
4396,24,0,257,1,2008.87,2008.87,5,21.9,1,14.0,9.0,4.0,4.0,1,364,2,1,0,0,0
4397,23,0,735,1,270.24,270.24,3,0.0,1,9.0,5.0,5.0,5.0,1,285,2,1,0,0,0
4398,47,0,600,1,851.76,851.76,4,0.0,1,11.0,7.0,15.0,5.0,1,90,2,1,0,0,0
4399,46,0,735,1,383.82,383.82,3,0.0,1,26.0,5.0,6.0,5.0,1,301,2,1,0,0,0
4400,40,0,735,1,929.6,929.6,2,0.0,1,10.0,16.0,10.0,5.0,0,302,1,0,0,1,0
4401,47,0,378,1,2274.76,2274.76,2,0.0,1,7.0,9.0,1.0,4.0,1,157,1,0,0,1,0
4402,24,0,735,1,388.41,388.41,3,0.0,1,21.0,9.0,4.0,5.0,1,314,2,1,0,0,0
4403,39,0,600,1,720.3,720.3,3,0.0,1,27.0,9.0,8.0,5.0,1,11,2,1,0,0,0
4404,33,0,600,1,39.4,39.4,1,0.0,1,14.0,12.0,6.0,3.0,0,187,1,0,0,1,0
4405,45,0,378,1,174.79,174.79,1,21.9,1,28.0,7.0,18.0,5.0,0,103,1,0,0,1,0
4406,33,0,257,1,261.06,261.06,3,0.0,1,12.0,18.0,9.0,4.0,1,33,2,1,0,0,0
4407,30,0,374,1,410.23,410.23,2,21.9,1,19.0,9.0,8.0,1.0,1,402,1,0,0,1,0
4408,41,0,600,1,32.76,32.76,1,0.0,1,14.0,8.0,3.0,5.0,1,381,1,0,0,1,0
4409,45,0,378,1,290.37,290.37,1,0.0,1,11.0,7.0,9.0,5.0,0,66,1,0,0,1,0
4410,26,0,374,1,1761.04,1761.04,5,21.9,1,12.0,11.0,13.0,4.0,1,48,2,1,0,0,0
4411,34,0,1284,1,2862.63,2862.63,4,21.9,1,17.0,15.0,5.0,3.0,1,240,2,1,0,0,0
4412,22,0,1284,1,485.83,485.83,1,0.0,1,24.0,12.0,6.0,4.0,1,420,3,0,1,0,0
4413,18,0,1284,1,29.45,29.45,1,0.0,1,23.0,11.0,15.0,4.0,0,309,3,0,1,0,0
4414,37,0,600,1,762.23,762.23,1,21.9,1,8.0,5.0,10.0,5.0,1,7,1,0,0,1,0
4415,42,0,349,1,682.81,682.81,1,0.0,1,15.0,12.0,4.0,5.0,1,115,1,0,0,1,0
4416,38,0,735,1,234.03,234.03,5,14.07,1,7.0,9.0,15.0,5.0,1,386,2,1,0,0,0
4417,18,0,735,1,3072.5,3072.5,2,0.0,1,13.0,4.0,8.0,3.0,0,91,1,0,0,1,0
4418,30,0,317,1,1016.44,1016.44,1,0.0,1,26.0,11.0,7.0,4.0,1,7,1,0,0,1,0
4419,18,0,349,1,80.84,80.84,4,0.0,1,32.0,7.0,11.0,4.0,1,383,2,1,0,0,0
4420,51,0,374,1,328.89,328.89,2,11.01,1,15.0,14.0,8.0,4.0,1,323,1,0,0,1,0
4421,21,0,735,1,562.52,562.52,4,0.0,1,3.0,12.0,5.0,1.0,0,376,2,1,0,0,0
4422,50,0,1284,1,190.05,190.05,1,0.0,1,11.0,11.0,9.0,4.0,1,86,3,0,1,0,0
4423,46,0,1284,1,336.12,336.12,4,0.0,1,11.0,8.0,4.0,4.0,1,286,3,0,1,0,0
4424,24,0,1284,1,100.06,100.06,2,0.0,1,7.0,5.0,11.0,4.0,1,26,3,0,1,0,0
4425,21,0,735,1,37.64,37.64,1,0.0,1,21.0,6.0,6.0,1.0,1,324,1,0,0,1,0
4426,39,0,496,1,134.21,134.21,1,21.9,1,15.0,11.0,3.0,4.0,0,61,1,0,0,1,0
4427,24,0,1284,1,1954.15,1954.15,5,0.0,1,20.0,7.0,5.0,5.0,1,19,2,1,0,0,0
4428,36,0,1284,1,567.12,567.12,3,0.0,1,24.0,5.0,10.0,4.0,1,104,3,0,1,0,0
4429,29,0,1284,1,1170.72,1170.72,3,21.9,1,7.0,6.0,5.0,5.0,1,249,3,0,1,0,0
4430,18,0,374,1,2705.92,2705.92,2,21.9,1,33.0,7.0,7.0,5.0,1,200,1,0,0,1,0
4431,18,0,496,1,467.3,467.3,5,0.0,1,11.0,10.0,1.0,5.0,1,378,2,1,0,0,0
4432,37,0,496,1,488.86,488.86,1,21.9,1,17.0,10.0,5.0,1.0,1,155,1,0,0,1,0
4433,28,0,735,1,78.17,78.17,1,0.0,1,17.0,10.0,2.0,3.0,0,127,1,0,0,1,0
4434,28,0,735,1,573.03,573.03,3,0.0,1,10.0,7.0,5.0,4.0,1,313,2,1,0,0,0
4435,43,0,1284,1,523.38,523.38,5,17.27,1,6.0,10.0,9.0,5.0,1,129,2,1,0,0,0
4436,49,0,1284,1,1046.54,1046.54,2,0.0,1,22.0,14.0,6.0,5.0,1,238,3,0,1,0,0
4437,31,0,317,1,1424.12,1424.12,1,0.0,1,4.0,5.0,4.0,4.0,1,258,1,0,0,1,0
4438,30,0,210,1,4798.23,4798.23,4,21.9,1,9.0,6.0,2.0,3.0,0,219,2,1,0,0,0
4439,41,0,374,1,1260.2,1260.2,5,0.0,1,17.0,8.0,3.0,4.0,0,412,2,1,0,0,0
4440,18,0,257,1,2868.72,2868.72,4,0.0,1,23.0,10.0,3.0,4.0,1,126,2,1,0,0,0
4441,37,0,374,1,108.1,108.1,5,0.0,1,16.0,9.0,8.0,5.0,0,44,2,1,0,0,0
4442,41,0,1284,1,171.19,171.19,1,0.0,1,20.0,12.0,5.0,4.0,1,0,3,0,1,0,0
4443,43,0,210,1,793.34,793.34,1,0.0,1,6.0,9.0,9.0,4.0,1,57,1,0,0,1,0
4444,18,0,1284,1,106.78,106.78,1,0.0,1,7.0,7.0,9.0,2.0,0,403,3,0,1,0,0
4445,25,0,374,1,4699.85,4699.85,5,0.0,1,9.0,11.0,6.0,1.0,1,244,2,1,0,0,0
4446,24,0,735,1,54.17,54.17,1,0.0,1,11.0,12.0,5.0,4.0,1,187,1,0,0,1,0
4447,36,0,735,1,439.21,439.21,1,0.0,1,18.0,7.0,8.0,4.0,0,67,1,0,0,1,0
4448,40,0,374,1,72.08,72.08,1,0.0,1,4.0,11.0,4.0,4.0,0,308,1,0,0,1,0
4449,52,0,600,1,87.08,87.08,1,0.0,1,11.0,12.0,2.0,5.0,0,95,1,0,0,1,0
4450,29,0,735,1,414.45,414.45,5,0.0,1,13.0,12.0,9.0,1.0,1,1,2,1,0,0,0
4451,29,0,735,1,590.2,590.2,1,0.0,1,15.0,7.0,5.0,4.0,1,262,1,0,0,1,0
4452,48,0,735,1,300.12,300.12,1,0.0,1,15.0,8.0,8.0,5.0,0,218,1,0,0,1,0
4453,38,0,257,1,179.75,179.75,1,21.9,1,10.0,14.0,4.0,4.0,1,201,1,0,0,1,0
4454,50,0,349,1,225.4,225.4,5,0.0,1,20.0,8.0,4.0,4.0,1,283,2,1,0,0,0
4455,38,0,600,1,876.02,876.02,3,21.9,1,10.0,9.0,10.0,4.0,0,153,2,1,0,0,0
4456,21,0,1284,1,1091.11,1091.11,1,0.0,1,9.0,6.0,3.0,4.0,1,449,3,0,1,0,0
4457,19,0,349,1,60.74,60.74,2,0.0,1,15.0,6.0,3.0,2.0,1,6,1,0,0,1,0
4458,18,0,1284,1,2073.74,2073.74,2,0.0,1,9.0,12.0,3.0,2.0,1,54,3,0,1,0,0
4459,42,0,1284,1,440.9,440.9,2,0.0,1,33.0,9.0,8.0,3.0,1,17,3,0,1,0,0
4460,49,0,735,1,44.31,44.31,1,0.0,1,15.0,11.0,8.0,5.0,0,75,1,0,0,1,0
4461,57,0,317,1,589.28,589.28,1,0.0,1,10.0,12.0,4.0,3.0,1,403,1,0,0,1,0
4462,45,0,1284,1,435.56,435.56,4,0.0,1,19.0,7.0,8.0,5.0,1,76,3,0,1,0,0
4463,48,0,1284,1,346.8,346.8,3,9.15,1,11.0,6.0,3.0,5.0,1,216,3,0,1,0,0
4464,28,0,600,1,39.24,39.24,2,4.08,1,17.0,6.0,11.0,5.0,1,125,1,0,0,1,0
4465,21,0,735,1,1105.45,1105.45,5,0.0,1,25.0,12.0,4.0,5.0,0,110,2,1,0,0,0
4466,45,0,496,1,968.55,968.55,3,0.0,1,12.0,6.0,6.0,1.0,0,93,2,1,0,0,0
4467,40,0,600,1,1817.03,1817.03,1,21.9,1,15.0,2.0,5.0,4.0,1,267,1,0,0,1,0
4468,36,0,600,1,5472.24,5472.24,3,0.0,1,4.0,8.0,7.0,5.0,1,15,0,0,0,0,1
4469,39,0,1284,1,308.22,308.22,3,0.0,1,16.0,15.0,6.0,1.0,0,418,3,0,1,0,0
4470,38,0,1284,1,11.66,11.66,1,0.0,1,18.0,6.0,9.0,4.0,1,43,3,0,1,0,0
4471,50,0,349,1,484.28,484.28,4,0.0,1,21.0,7.0,5.0,2.0,1,177,2,1,0,0,0
4472,50,0,317,1,376.28,376.28,1,0.0,1,28.0,9.0,5.0,4.0,1,247,1,0,0,1,0
4473,41,0,1284,1,444.87,444.87,3,0.0,1,6.0,8.0,2.0,2.0,0,339,3,0,1,0,0
4474,45,0,1284,1,123.08,123.08,1,0.0,1,10.0,8.0,9.0,4.0,1,231,3,0,1,0,0
4475,41,0,1284,1,592.92,592.92,4,0.0,1,28.0,9.0,4.0,5.0,0,28,3,0,1,0,0
4476,29,0,496,1,72.84,72.84,1,19.58,1,3.0,6.0,3.0,3.0,1,342,1,0,0,1,0
4477,44,0,378,1,286.61,286.61,1,0.0,1,3.0,8.0,2.0,5.0,1,197,1,0,0,1,0
4478,18,0,735,1,26.88,26.88,2,0.0,1,7.0,9.0,11.0,2.0,0,313,1,0,0,1,0
4479,47,0,374,1,2964.36,2964.36,3,0.0,1,7.0,9.0,10.0,3.0,1,285,2,1,0,0,0
4480,20,0,378,1,1328.34,1328.34,3,0.0,1,25.0,10.0,3.0,4.0,1,26,2,1,0,0,0
4481,38,0,257,1,407.62,407.62,2,0.0,1,35.0,8.0,13.0,5.0,1,305,1,0,0,1,0
4482,24,0,1284,1,7166.35,7166.35,4,21.9,1,2.0,15.0,16.0,5.0,1,278,0,0,0,0,1
4483,41,0,1284,1,48.32,48.32,2,0.0,1,5.0,8.0,5.0,3.0,0,170,3,0,1,0,0
4484,34,0,1284,1,314.74,314.74,2,0.0,1,15.0,7.0,12.0,2.0,1,155,3,0,1,0,0
4485,18,0,317,1,118.9,118.9,1,21.9,1,13.0,8.0,2.0,5.0,1,384,1,0,0,1,0
4486,40,0,349,1,1087.03,1087.03,1,0.0,1,15.0,6.0,9.0,5.0,0,161,1,0,0,1,0
4487,28,0,496,1,267.54,267.54,3,0.0,1,13.0,12.0,6.0,3.0,1,14,2,1,0,0,0
4488,45,0,1284,1,240.61,240.61,2,13.63,1,5.0,8.0,6.0,4.0,0,202,3,0,1,0,0
4489,35,0,735,1,278.19,278.19,1,0.0,1,6.0,15.0,8.0,5.0,1,47,1,0,0,1,0
4490,39,0,735,1,150.26,150.26,1,21.9,1,9.0,9.0,6.0,2.0,1,275,1,0,0,1,0
4491,23,0,496,1,2856.11,2856.11,1,0.0,1,17.0,13.0,6.0,2.0,1,101,1,0,0,1,0
4492,27,0,735,1,63.47,63.47,1,0.0,1,15.0,9.0,4.0,3.0,1,60,1,0,0,1,0
4493,29,0,1284,1,293.77,293.77,1,0.0,1,17.0,15.0,9.0,5.0,1,426,3,0,1,0,0
4494,45,0,378,1,42.27,42.27,2,6.69,1,13.0,6.0,8.0,3.0,1,427,1,0,0,1,0
4495,55,0,735,1,853.04,853.04,1,0.0,1,29.0,9.0,6.0,5.0,1,400,1,0,0,1,0
4496,25,0,600,1,33.87,33.87,1,9.44,1,55.0,13.0,14.0,5.0,0,130,1,0,0,1,0
4497,47,0,1284,1,3375.04,3375.04,4,0.0,1,16.0,9.0,3.0,4.0,0,49,2,1,0,0,0
4498,18,0,349,1,1072.64,1072.64,5,21.9,1,20.0,15.0,4.0,2.0,0,22,2,1,0,0,0
4499,20,0,496,1,152.22,152.22,4,3.3,1,22.0,6.0,4.0,5.0,1,215,2,1,0,0,0
4500,23,0,317,1,1208.85,1208.85,3,0.0,1,14.0,9.0,4.0,4.0,1,442,2,1,0,0,0
4501,18,0,600,1,43.65,43.65,1,0.0,1,24.0,8.0,5.0,4.0,0,387,1,0,0,1,0
4502,18,0,257,1,632.84,632.84,2,0.0,1,17.0,8.0,4.0,5.0,0,11,1,0,0,1,0
4503,39,0,317,1,90.77,90.77,1,0.0,1,9.0,13.0,2.0,5.0,1,370,1,0,0,1,0
4504,32,0,496,1,365.6,365.6,2,0.0,1,10.0,7.0,4.0,4.0,0,225,1,0,0,1,0
4505,39,0,257,1,3361.3,3361.3,5,0.0,1,14.0,7.0,11.0,4.0,1,217,2,1,0,0,0
4506,43,0,735,1,240.75,240.75,5,0.0,1,7.0,8.0,5.0,2.0,1,450,2,1,0,0,0
4507,38,0,735,1,67.02,67.02,1,0.0,1,17.0,11.0,14.0,5.0,0,231,1,0,0,1,0
4508,42,0,1284,1,1870.24,1870.24,4,0.0,1,21.0,9.0,4.0,5.0,1,347,3,0,1,0,0
4509,34,0,496,1,113.28,113.28,2,0.0,1,32.0,8.0,7.0,4.0,1,98,1,0,0,1,0
4510,20,0,378,1,2824.42,2824.42,5,21.9,1,21.0,13.0,8.0,5.0,1,383,2,1,0,0,0
4511,47,0,378,1,55.02,55.02,1,0.0,1,19.0,8.0,4.0,5.0,1,118,1,0,0,1,0
4512,27,0,1284,1,59.29,59.29,1,0.0,1,18.0,6.0,7.0,3.0,1,296,3,0,1,0,0
4513,23,0,600,1,16.07,16.07,1,2.42,1,11.0,8.0,6.0,4.0,0,369,1,0,0,1,0
4514,32,0,1284,1,815.44,815.44,3,15.65,1,11.0,10.0,3.0,3.0,1,3,3,0,1,0,0
4515,24,0,374,1,174.37,174.37,1,21.9,1,18.0,11.0,6.0,5.0,0,2,1,0,0,1,0
4516,29,0,1284,1,483.19,483.19,1,0.0,1,7.0,3.0,12.0,3.0,1,310,3,0,1,0,0
4517,39,0,317,1,1151.75,1151.75,5,21.9,1,11.0,13.0,5.0,5.0,1,403,2,1,0,0,0
4518,39,0,1284,1,774.4,774.4,4,0.0,1,24.0,5.0,14.0,4.0,1,115,3,0,1,0,0
4519,24,0,735,1,33.93,33.93,1,2.78,1,8.0,8.0,5.0,1.0,1,266,1,0,0,1,0
4520,29,0,317,1,5389.48,5389.48,2,0.0,1,9.0,13.0,7.0,2.0,1,322,0,0,0,0,1
4521,47,0,600,1,10.86,10.86,1,0.0,1,10.0,9.0,5.0,5.0,1,408,1,0,0,1,0
4522,40,0,1284,1,749.48,749.48,2,0.0,1,30.0,9.0,6.0,3.0,0,260,3,0,1,0,0
4523,59,0,600,1,544.59,544.59,2,21.9,1,7.0,5.0,3.0,5.0,1,110,1,0,0,1,0
4524,49,0,1284,1,398.94,398.94,1,0.0,1,10.0,4.0,5.0,4.0,1,118,3,0,1,0,0
